FullGeoName,Year,Travel status,County,Count,Legend,Notes
"OH, Fayette",2021,All,39047,1 to 4,1 to 4,"OH, Fayette County"
"OH, Tuscarawas",2021,All,39157,1 to 4,1 to 4,"OH, Tuscarawas County"
"OK, Comanche",2021,All,40031,1 to 4,1 to 4,"OK, Comanche County"
"PA, Chester",2021,All,42029,1 to 4,1 to 4,"PA, Chester County"
"PA, Lancaster",2021,All,42071,1 to 4,1 to 4,"PA, Lancaster County"
"PA, Lehigh",2021,All,42077,1 to 4,1 to 4,"PA, Lehigh County"
"PA, Montgomery",2021,All,42091,1 to 4,1 to 4,"PA, Montgomery County"
"PA, Pike",2021,All,42103,1 to 4,1 to 4,"PA, Pike County"
"RI, Providence",2021,All,44007,1 to 4,1 to 4,"RI, Providence County"
"SC, Lexington",2021,All,45063,1 to 4,1 to 4,"SC, Lexington County"
"TN, Carroll",2021,All,47017,1 to 4,1 to 4,"TN, Carroll County"
"TN, Shelby",2021,All,47157,1 to 4,1 to 4,"TN, Shelby County"
"TX, Bexar",2021,All,48029,1 to 4,1 to 4,"TX, Bexar County"
"TX, Brazoria",2021,All,48039,1 to 4,1 to 4,"TX, Brazoria County"
"TX, Collin",2021,All,48085,1 to 4,1 to 4,"TX, Collin County"
"TX, Dallas",2021,All,48113,1 to 4,1 to 4,"TX, Dallas County"
"TX, Denton",2021,All,48121,1 to 4,1 to 4,"TX, Denton County"
"TX, Maverick",2021,All,48323,1 to 4,1 to 4,"TX, Maverick County"
"TX, Montgomery",2021,All,48339,1 to 4,1 to 4,"TX, Montgomery County"
"TX, Tarrant",2021,All,48439,1 to 4,1 to 4,"TX, Tarrant County"
"TX, Travis",2021,All,48453,1 to 4,1 to 4,"TX, Travis County"
"UT, Salt Lake",2021,All,49035,1 to 4,1 to 4,"UT, Salt Lake County"
"VA, Fairfax",2021,All,51059,1 to 4,1 to 4,"VA, Fairfax County"
"WA, King",2021,All,53033,1 to 4,1 to 4,"WA, King County"
"WI, Dane",2021,All,55025,1 to 4,1 to 4,"WI, Dane County"
"WI, Sheboygan",2021,All,55117,1 to 4,1 to 4,"WI, Sheboygan County"
"WI, Waukesha",2021,All,55133,1 to 4,1 to 4,"WI, Waukesha County"
"WY, Laramie",2021,All,56021,1 to 4,1 to 4,"WY, Laramie County"
"GU, Guam",2021,All,66010,1 to 4,1 to 4,"GU, Guam"
,2021,All,70001,1 to 4,1 to 4,"PW, Unk"
"PR, Aguas Buenas",2021,All,72007,1 to 4,1 to 4,"PR, Aguas Buenas Municipality"
"PR, Arroyo",2021,All,72015,1 to 4,1 to 4,"PR, Arroyo Municipality"
"PR, Barceloneta",2021,All,72017,1 to 4,1 to 4,"PR, Barceloneta Municipality"
"PR, Cabo Rojo",2021,All,72023,1 to 4,1 to 4,"PR, Cabo Rojo Municipality"
"PR, Camuy",2021,All,72027,1 to 4,1 to 4,"PR, Camuy Municipality"
"PR, Cayey",2021,All,72035,1 to 4,1 to 4,"PR, Cayey Municipality"
"PR, Ceiba",2021,All,72037,1 to 4,1 to 4,"PR, Ceiba Municipality"
"PR, Ciales Municipality",2021,All,72039,1 to 4,1 to 4,"PR, Ciales Municipality"
"PR, Corozal",2021,All,72047,1 to 4,1 to 4,"PR, Corozal Municipality"
"PR, Culebra",2021,All,72049,1 to 4,1 to 4,"PR, Culebra Municipality"
"PR, Dorado",2021,All,72051,1 to 4,1 to 4,"PR, Dorado Municipality"
"PR, Fajardo",2021,All,72053,1 to 4,1 to 4,"PR, Fajardo Municipality"
"PR, Florida",2021,All,72054,1 to 4,1 to 4,"PR, Florida Municipality"
"PR, Gurabo",2021,All,72063,1 to 4,1 to 4,"PR, Gurabo Municipality"
"PR, Hatillo",2021,All,72065,1 to 4,1 to 4,"PR, Hatillo Municipality"
"PR, Juana Diaz",2021,All,72075,1 to 4,1 to 4,"PR, Juana Diaz Municipality"
"PR, Juncos",2021,All,72077,1 to 4,1 to 4,"PR, Juncos Municipality"
"PR, Las Piedras",2021,All,72085,1 to 4,1 to 4,"PR, Las Piedras Municipality"
"PR, Manati",2021,All,72091,1 to 4,1 to 4,"PR, Manati Municipality"
"PR, Mayaguez",2021,All,72097,1 to 4,1 to 4,"PR, Mayaguez Municipality"
"PR, Moca",2021,All,72099,1 to 4,1 to 4,"PR, Moca Municipality"
"PR, Nabuabo",2021,All,72103,1 to 4,1 to 4,"PR, Naguabo Municipality"
"PR, Naranjito",2021,All,72105,1 to 4,1 to 4,"PR, Naranjito Municipality"
"PR, Quebradillas",2021,All,72115,1 to 4,1 to 4,"PR, Quebradillas Municipality"
"PR, San Lorenzo",2021,All,72129,1 to 4,1 to 4,"PR, San Lorenzo Municipality"
"PR, San Sabastian",2021,All,72131,1 to 4,1 to 4,"PR, San Sebastian Municipality"
"PR, Santa Isabel",2021,All,72133,1 to 4,1 to 4,"PR, Santa Isabel Municipality"
"PR, Vega Alta",2021,All,72143,1 to 4,1 to 4,"PR, Vega Alta Municipality"
"PR, Vega Baja",2021,All,72145,1 to 4,1 to 4,"PR, Vega Baja Municipality"
"PR, Villalba",2021,All,72149,1 to 4,1 to 4,"PR, Villalba Municipality"
"PR, Yabucoa",2021,All,72151,1 to 4,1 to 4,"PR, Yabucoa Municipality"
"AZ, Maricopa",2021,All,04013,7,5 to 49,"AZ, Maricopa County"
"CA, Los Angeles",2021,All,06037,6,5 to 49,"CA, Los Angeles County"
"CA, Orange",2021,All,06059,5,5 to 49,"CA, Orange County"
"CA, Santa Clara",2021,All,06085,7,5 to 49,"CA, Santa Clara County"
"FL, Miami-Dade",2021,All,12086,16,5 to 49,"FL, Miami-Dade County"
"FL, Palm Beach",2021,All,12099,5,5 to 49,"FL, Palm Beach County"
"NY, New York",2021,All,36061,11,5 to 49,"NY, New York County"
"TX, Harris",2021,All,48201,5,5 to 49,"TX, Harris County"
"PR, Arecibo",2021,All,72013,5,5 to 49,"PR, Arecibo Municipality"
"PR, Caguas",2021,All,72025,17,5 to 49,"PR, Caguas Municipality"
"PR, Canovanas",2021,All,72029,13,5 to 49,"PR, Canovanas Municipality"
"PR, Carolina",2021,All,72031,39,5 to 49,"PR, Carolina Municipality"
"PR, Catano",2021,All,72033,9,5 to 49,"PR, Catano Municipality"
"PR, Guayama",2021,All,72057,8,5 to 49,"PR, Guayama Municipality"
"PR, Guaynabo",2021,All,72061,33,5 to 49,"PR, Guaynabo Municipality"
"PR, Humacao Municipality",2021,All,72069,10,5 to 49,"PR, Humacao Municipality"
"PR, Loiza",2021,All,72087,5,5 to 49,"PR, Loiza Municipality"
"PR, Morovis",2021,All,72101,6,5 to 49,"PR, Morovis Municipality"
"PR, Patillas",2021,All,72109,6,5 to 49,"PR, Patillas Municipality"
"PR, Ponce",2021,All,72113,6,5 to 49,"PR, Ponce Municipality"
"PR, Rio Grande",2021,All,72119,9,5 to 49,"PR, Rio Grande Municipality"
"PR, Salinas",2021,All,72123,5,5 to 49,"PR, Salinas Municipality"
"PR, Toa Alta",2021,All,72135,16,5 to 49,"PR, Toa Alta Municipality"
"PR, Toa Baja",2021,All,72137,16,5 to 49,"PR, Toa Baja Municipality"
"PR, Trujillo Alto",2021,All,72139,18,5 to 49,"PR, Trujillo Alto Municipality"
"PR, Bayamon",2021,All,72021,93,50 to 249,"PR, Bayamon Municipality"
"PR, San Juan",2021,All,72127,237,50 to 249,"PR, San Juan Municipality"
