FullGeoName,Year,Travel status,County,Count,Legend,Notes
"MA, Barnstable",2023,All,25001,1 to 4,1 to 4,"MA, Barnstable County"
"MA, Berkshire",2023,All,25003,1 to 4,1 to 4,"MA, Berkshire County"
"MA, Dukes",2023,All,25007,1 to 4,1 to 4,"MA, Dukes County"
"MA, Norfolk",2023,All,25021,1 to 4,1 to 4,"MA, Norfolk County"
"MA, Plymouth",2023,All,25023,1 to 4,1 to 4,"MA, Plymouth County"
"MI, Gladwin",2023,All,26051,1 to 4,1 to 4,"MI, Gladwin County"
"MI, Kent",2023,All,26081,1 to 4,1 to 4,"MI, Kent County"
"MI, Leelanau",2023,All,26089,1 to 4,1 to 4,"MI, Leelanau County"
"MI, Ottawa",2023,All,26139,1 to 4,1 to 4,"MI, Ottawa County"
"MI, St Clair",2023,All,26147,1 to 4,1 to 4,"MI, St. Clair County"
"MI, Washtenaw",2023,All,26161,1 to 4,1 to 4,"MI, Washtenaw County"
"MI, Wayne",2023,All,26163,1 to 4,1 to 4,"MI, Wayne County"
"MN, Anoka",2023,All,27003,1 to 4,1 to 4,"MN, Anoka County"
"MN, Dakota",2023,All,27037,1 to 4,1 to 4,"MN, Dakota County"
"MN, Dodge",2023,All,27039,1 to 4,1 to 4,"MN, Dodge County"
"MN, Itasca",2023,All,27061,1 to 4,1 to 4,"MN, Itasca County"
"MN, Olmsted",2023,All,27109,1 to 4,1 to 4,"MN, Olmsted County"
"MN, Ramsey",2023,All,27123,1 to 4,1 to 4,"MN, Ramsey County"
"MN, Rice",2023,All,27131,1 to 4,1 to 4,"MN, Rice County"
"MN, Sherburne",2023,All,27141,1 to 4,1 to 4,"MN, Sherburne County"
"MN, Washington",2023,All,27163,1 to 4,1 to 4,"MN, Washington County"
"MN, Wright",2023,All,27171,1 to 4,1 to 4,"MN, Wright County"
"MS, Harrison",2023,All,28047,1 to 4,1 to 4,"MS, Harrison County"
"MO, Christian",2023,All,29043,1 to 4,1 to 4,"MO, Christian County"
"MO, Jackson",2023,All,29095,1 to 4,1 to 4,"MO, Jackson County"
"MO, Jasper",2023,All,29097,1 to 4,1 to 4,"MO, Jasper County"
"MO, Jefferson",2023,All,29099,1 to 4,1 to 4,"MO, Jefferson County"
"MO, Johnson",2023,All,29101,1 to 4,1 to 4,"MO, Johnson County"
"MT, Gallatin",2023,All,30031,1 to 4,1 to 4,"MT, Gallatin County"
"NE, Dawson",2023,All,31047,1 to 4,1 to 4,"NE, Dawson County"
"NE, Douglas",2023,All,31055,1 to 4,1 to 4,"NE, Douglas County"
"NE, Lancaster",2023,All,31109,1 to 4,1 to 4,"NE, Lancaster County"
"NE, Lincoln",2023,All,31111,1 to 4,1 to 4,"NE, Lincoln County"
"NE, Madison",2023,All,31119,1 to 4,1 to 4,"NE, Madison County"
"NV, Clark",2023,All,32003,1 to 4,1 to 4,"NV, Clark County"
"NV, Douglas",2023,All,32005,1 to 4,1 to 4,"NV, Douglas County"
"NV, Washoe",2023,All,32031,1 to 4,1 to 4,"NV, Washoe County"
"NH, Rockingham",2023,All,33015,1 to 4,1 to 4,"NH, Rockingham County"
"NJ, Atlantic",2023,All,34001,1 to 4,1 to 4,"NJ, Atlantic County"
"NJ, Burlington",2023,All,34005,1 to 4,1 to 4,"NJ, Burlington County"
"NJ, Cape May",2023,All,34009,1 to 4,1 to 4,"NJ, Cape May County"
"NJ, Cumberland",2023,All,34011,1 to 4,1 to 4,"NJ, Cumberland County"
"NJ, Hunterdon",2023,All,34019,1 to 4,1 to 4,"NJ, Hunterdon County"
"NJ, Mercer",2023,All,34021,1 to 4,1 to 4,"NJ, Mercer County"
"NJ, Ocean",2023,All,34029,1 to 4,1 to 4,"NJ, Ocean County"
"NJ, Somerset",2023,All,34035,1 to 4,1 to 4,"NJ, Somerset County"
"NJ, Sussex",2023,All,34037,1 to 4,1 to 4,"NJ, Sussex County"
"NJ, Warren",2023,All,34041,1 to 4,1 to 4,"NJ, Warren County"
"NM, Bernalillo",2023,All,35001,1 to 4,1 to 4,"NM, Bernalillo County"
"NY, Albany",2023,All,36001,1 to 4,1 to 4,"NY, Albany County"
"NY, Allegany",2023,All,36003,1 to 4,1 to 4,"NY, Allegany County"
"NY, Broome",2023,All,36007,1 to 4,1 to 4,"NY, Broome County"
"NY, Columbia",2023,All,36021,1 to 4,1 to 4,"NY, Columbia County"
"NY, Dutchess",2023,All,36027,1 to 4,1 to 4,"NY, Dutchess County"
"NY, Erie",2023,All,36029,1 to 4,1 to 4,"NY, Erie County"
"NY, Monroe",2023,All,36055,1 to 4,1 to 4,"NY, Monroe County"
"NY, Onondaga",2023,All,36067,1 to 4,1 to 4,"NY, Onondaga County"
"NY, Putnam",2023,All,36079,1 to 4,1 to 4,"NY, Putnam County"
"NY, Richmond",2023,All,36085,1 to 4,1 to 4,"NY, Richmond County"
"NY, Rockland",2023,All,36087,1 to 4,1 to 4,"NY, Rockland County"
"NY, Schenectady",2023,All,36093,1 to 4,1 to 4,"NY, Schenectady County"
"NY, Tompkins",2023,All,36109,1 to 4,1 to 4,"NY, Tompkins County"
"NC, Alamance",2023,All,37001,1 to 4,1 to 4,"NC, Alamance County"
"NC, Cabarrus",2023,All,37025,1 to 4,1 to 4,"NC, Cabarrus County"
"NC, Catawba",2023,All,37035,1 to 4,1 to 4,"NC, Catawba County"
"NC, Chatham",2023,All,37037,1 to 4,1 to 4,"NC, Chatham County"
"NC, Cumberland",2023,All,37051,1 to 4,1 to 4,"NC, Cumberland County"
"NC, Durham",2023,All,37063,1 to 4,1 to 4,"NC, Durham County"
"NC, Forsyth",2023,All,37067,1 to 4,1 to 4,"NC, Forsyth County"
"NC, Guilford",2023,All,37081,1 to 4,1 to 4,"NC, Guilford County"
"NC, Harnett",2023,All,37085,1 to 4,1 to 4,"NC, Harnett County"
"NC, Johnston",2023,All,37101,1 to 4,1 to 4,"NC, Johnston County"
"NC, Mecklenburg",2023,All,37119,1 to 4,1 to 4,"NC, Mecklenburg County"
"NC, Orange",2023,All,37135,1 to 4,1 to 4,"NC, Orange County"
"NC, Wake",2023,All,37183,1 to 4,1 to 4,"NC, Wake County"
"NC, Wilkes",2023,All,37193,1 to 4,1 to 4,"NC, Wilkes County"
"OH, Belmont",2023,All,39013,1 to 4,1 to 4,"OH, Belmont County"
"OH, Clark",2023,All,39023,1 to 4,1 to 4,"OH, Clark County"
"OH, Clermont",2023,All,39025,1 to 4,1 to 4,"OH, Clermont County"
"OH, Cuyahoga",2023,All,39035,1 to 4,1 to 4,"OH, Cuyahoga County"
"OH, Franklin",2023,All,39049,1 to 4,1 to 4,"OH, Franklin County"
"OH, Hamilton",2023,All,39061,1 to 4,1 to 4,"OH, Hamilton County"
"OH, Licking",2023,All,39089,1 to 4,1 to 4,"OH, Licking County"
"OH, Lorain",2023,All,39093,1 to 4,1 to 4,"OH, Lorain County"
"OH, Seneca",2023,All,39147,1 to 4,1 to 4,"OH, Seneca County"
"OH, Summit",2023,All,39153,1 to 4,1 to 4,"OH, Summit County"
"OH, Williams",2023,All,39171,1 to 4,1 to 4,"OH, Williams County"
"OK, Carter",2023,All,40019,1 to 4,1 to 4,"OK, Carter County"
"OK, Oklahoma",2023,All,40109,1 to 4,1 to 4,"OK, Oklahoma County"
"OK, Pontotoc",2023,All,40123,1 to 4,1 to 4,"OK, Pontotoc County"
"OR, Clackamas",2023,All,41005,1 to 4,1 to 4,"OR, Clackamas County"
"OR, Deschutes",2023,All,41017,1 to 4,1 to 4,"OR, Deschutes County"
"OR, Marion",2023,All,41047,1 to 4,1 to 4,"OR, Marion County"
"OR, Multnomah",2023,All,41051,1 to 4,1 to 4,"OR, Multnomah County"
"OR, Washington",2023,All,41067,1 to 4,1 to 4,"OR, Washington County"
"PA, Allegheny",2023,All,42003,1 to 4,1 to 4,"PA, Allegheny County"
"PA, Berks",2023,All,42011,1 to 4,1 to 4,"PA, Berks County"
"PA, Blair",2023,All,42013,1 to 4,1 to 4,"PA, Blair County"
"PA, Bucks",2023,All,42017,1 to 4,1 to 4,"PA, Bucks County"
"PA, Cumberland",2023,All,42041,1 to 4,1 to 4,"PA, Cumberland County"
"PA, Dauphin",2023,All,42043,1 to 4,1 to 4,"PA, Dauphin County"
"PA, Lancaster",2023,All,42071,1 to 4,1 to 4,"PA, Lancaster County"
"PA, Lehigh",2023,All,42077,1 to 4,1 to 4,"PA, Lehigh County"
"PA, Luzerne",2023,All,42079,1 to 4,1 to 4,"PA, Luzerne County"
"PA, Montgomery",2023,All,42091,1 to 4,1 to 4,"PA, Montgomery County"
"PA, Northampton",2023,All,42095,1 to 4,1 to 4,"PA, Northampton County"
"PA, York",2023,All,42133,1 to 4,1 to 4,"PA, York County"
"RI, Kent",2023,All,44003,1 to 4,1 to 4,"RI, Kent County"
"SC, Dorchester",2023,All,45035,1 to 4,1 to 4,"SC, Dorchester County"
"SC, Greenwood",2023,All,45047,1 to 4,1 to 4,"SC, Greenwood County"
"SC, Spartanburg",2023,All,45083,1 to 4,1 to 4,"SC, Spartanburg County"
"SD, Minnehaha",2023,All,46099,1 to 4,1 to 4,"SD, Minnehaha County"
"TN, Davidson",2023,All,47037,1 to 4,1 to 4,"TN, Davidson County"
"TN, Hamilton",2023,All,47065,1 to 4,1 to 4,"TN, Hamilton County"
"TN, Shelby",2023,All,47157,1 to 4,1 to 4,"TN, Shelby County"
"TX, Bastrop",2023,All,48021,1 to 4,1 to 4,"TX, Bastrop County"
"TX, Bell",2023,All,48027,1 to 4,1 to 4,"TX, Bell County"
"TX, Bexar",2023,All,48029,1 to 4,1 to 4,"TX, Bexar County"
"TX, Burnet",2023,All,48053,1 to 4,1 to 4,"TX, Burnet County"
"TX, El Paso",2023,All,48141,1 to 4,1 to 4,"TX, El Paso County"
"TX, Galveston",2023,All,48167,1 to 4,1 to 4,"TX, Galveston County"
"TX, Grimes",2023,All,48185,1 to 4,1 to 4,"TX, Grimes County"
"TX, Hays",2023,All,48209,1 to 4,1 to 4,"TX, Hays County"
"TX, Hidalgo",2023,All,48215,1 to 4,1 to 4,"TX, Hidalgo County"
"TX, Hunt",2023,All,48231,1 to 4,1 to 4,"TX, Hunt County"
"TX, Jackson",2023,All,48239,1 to 4,1 to 4,"TX, Jackson County"
"TX, Johnson",2023,All,48251,1 to 4,1 to 4,"TX, Johnson County"
"TX, Midland",2023,All,48329,1 to 4,1 to 4,"TX, Midland County"
"TX, Montgomery",2023,All,48339,1 to 4,1 to 4,"TX, Montgomery County"
"TX, Nueces",2023,All,48355,1 to 4,1 to 4,"TX, Nueces County"
"TX, Potter",2023,All,48375,1 to 4,1 to 4,"TX, Potter County"
"TX, Refugio",2023,All,48391,1 to 4,1 to 4,"TX, Refugio County"
"TX, Rockwall",2023,All,48397,1 to 4,1 to 4,"TX, Rockwall County"
"TX, San Patricio",2023,All,48409,1 to 4,1 to 4,"TX, San Patricio County"
"TX, Tom Green",2023,All,48451,1 to 4,1 to 4,"TX, Tom Green County"
"UT, Cache",2023,All,49005,1 to 4,1 to 4,"UT, Cache County"
"UT, Utah",2023,All,49049,1 to 4,1 to 4,"UT, Utah County"
"UT, Wasatch",2023,All,49051,1 to 4,1 to 4,"UT, Wasatch County"
"UT, Weber",2023,All,49057,1 to 4,1 to 4,"UT, Weber County"
"VT, Chittenden",2023,All,50007,1 to 4,1 to 4,"VT, Chittenden County"
"VT, Windsor",2023,All,50027,1 to 4,1 to 4,"VT, Windsor County"
"VA, Albemarle",2023,All,51003,1 to 4,1 to 4,"VA, Albemarle County"
"VA, Arlington",2023,All,51013,1 to 4,1 to 4,"VA, Arlington County"
"VA, Culpeper",2023,All,51047,1 to 4,1 to 4,"VA, Culpeper County"
"VA, Montgomery",2023,All,51121,1 to 4,1 to 4,"VA, Montgomery County"
"VA, Prince William",2023,All,51153,1 to 4,1 to 4,"VA, Prince William County"
"VA, Alexandria City",2023,All,51510,1 to 4,1 to 4,"VA, Alexandria, City of"
"VA, Chesapeake City",2023,All,51550,1 to 4,1 to 4,"VA, Chesapeake, City of"
"VA, Emporia City",2023,All,51595,1 to 4,1 to 4,"VA, Emporia, City of"
"VA, Newport News City",2023,All,51700,1 to 4,1 to 4,"VA, Newport News, City of"
"VA, Winchester City",2023,All,51840,1 to 4,1 to 4,"VA, Winchester, City of"
"WA, Clark",2023,All,53011,1 to 4,1 to 4,"WA, Clark County"
"WA, Island",2023,All,53029,1 to 4,1 to 4,"WA, Island County"
"WA, Kitsap",2023,All,53035,1 to 4,1 to 4,"WA, Kitsap County"
"WA, San Juan",2023,All,53055,1 to 4,1 to 4,"WA, San Juan County"
"WA, Snohomish",2023,All,53061,1 to 4,1 to 4,"WA, Snohomish County"
"WA, Spokane",2023,All,53063,1 to 4,1 to 4,"WA, Spokane County"
"WA, Whatcom",2023,All,53073,1 to 4,1 to 4,"WA, Whatcom County"
"WV, Kanawha",2023,All,54039,1 to 4,1 to 4,"WV, Kanawha County"
"WI, Brown",2023,All,55009,1 to 4,1 to 4,"WI, Brown County"
"WI, Dane",2023,All,55025,1 to 4,1 to 4,"WI, Dane County"
"WI, Douglas",2023,All,55031,1 to 4,1 to 4,"WI, Douglas County"
"WI, Kenosha",2023,All,55059,1 to 4,1 to 4,"WI, Kenosha County"
"WI, Milwaukee",2023,All,55079,1 to 4,1 to 4,"WI, Milwaukee County"
"WI, Shawano",2023,All,55115,1 to 4,1 to 4,"WI, Shawano County"
"WI, Walworth",2023,All,55127,1 to 4,1 to 4,"WI, Walworth County"
"WI, Waukesha",2023,All,55133,1 to 4,1 to 4,"WI, Waukesha County"
"WY, Big Horn",2023,All,56003,1 to 4,1 to 4,"WY, Big Horn County"
"WY, Teton",2023,All,56039,1 to 4,1 to 4,"WY, Teton County"
"GU, Guam",2023,All,66010,1 to 4,1 to 4,"GU, Guam"
"MP, Saipan",2023,All,69110,1 to 4,1 to 4,"MP, Saipan Municipality"
"PR, Aibonito",2023,All,72009,1 to 4,1 to 4,"PR, Aibonito Municipality"
"PR, Barceloneta",2023,All,72017,1 to 4,1 to 4,"PR, Barceloneta Municipality"
"PR, Barranquitas",2023,All,72019,1 to 4,1 to 4,"PR, Barranquitas Municipality"
"PR, Cayey",2023,All,72035,1 to 4,1 to 4,"PR, Cayey Municipality"
"PR, Cidra",2023,All,72041,1 to 4,1 to 4,"PR, Cidra Municipality"
"PR, Comerio",2023,All,72045,1 to 4,1 to 4,"PR, Comerio Municipality"
"PR, Culebra",2023,All,72049,1 to 4,1 to 4,"PR, Culebra Municipality"
"PR, Florida",2023,All,72054,1 to 4,1 to 4,"PR, Florida Municipality"
"PR, Guanica",2023,All,72055,1 to 4,1 to 4,"PR, Guanica Municipality"
"PR, Guayama",2023,All,72057,1 to 4,1 to 4,"PR, Guayama Municipality"
"PR, Guayanilla",2023,All,72059,1 to 4,1 to 4,"PR, Guayanilla Municipality"
"PR, Las Marias",2023,All,72083,1 to 4,1 to 4,"PR, Las Marias Municipality"
"PR, Loiza",2023,All,72087,1 to 4,1 to 4,"PR, Loiza Municipality"
"PR, Luquillo",2023,All,72089,1 to 4,1 to 4,"PR, Luquillo Municipality"
"PR, Manati",2023,All,72091,1 to 4,1 to 4,"PR, Manati Municipality"
"PR, Naranjito",2023,All,72105,1 to 4,1 to 4,"PR, Naranjito Municipality"
"PR, Santa Isabel",2023,All,72133,1 to 4,1 to 4,"PR, Santa Isabel Municipality"
"PR, Vega Alta",2023,All,72143,1 to 4,1 to 4,"PR, Vega Alta Municipality"
"PR, Villalba",2023,All,72149,1 to 4,1 to 4,"PR, Villalba Municipality"
"PR, Yabucoa",2023,All,72151,1 to 4,1 to 4,"PR, Yabucoa Municipality"
"AZ, Maricopa",2023,All,04013,27,5 to 49,"AZ, Maricopa County"
"AR, Washington",2023,All,05143,7,5 to 49,"AR, Washington County"
"CA, Alameda",2023,All,06001,22,5 to 49,"CA, Alameda County"
"CA, Orange",2023,All,06059,18,5 to 49,"CA, Orange County"
"CA, San Bernardino",2023,All,06071,5,5 to 49,"CA, San Bernardino County"
"CA, San Diego",2023,All,06073,25,5 to 49,"CA, San Diego County"
"CA, San Francisco",2023,All,06075,12,5 to 49,"CA, San Francisco, City and County of"
"CA, San Mateo",2023,All,06081,8,5 to 49,"CA, San Mateo County"
"CA, Santa Clara",2023,All,06085,29,5 to 49,"CA, Santa Clara County"
"CA, Stanislaus",2023,All,06099,5,5 to 49,"CA, Stanislaus County"
"CO, Denver",2023,All,08031,7,5 to 49,"CO, Denver, City and County of"
"DE, New Castle",2023,All,10003,5,5 to 49,"DE, New Castle County"
"DC, Washington",2023,All,11001,6,5 to 49,"DC, District of Columbia"
"FL, Collier",2023,All,12021,7,5 to 49,"FL, Collier County"
"FL, Duval",2023,All,12031,6,5 to 49,"FL, Duval County"
"FL, Hardee",2023,All,12049,20,5 to 49,"FL, Hardee County"
"FL, Hillsborough",2023,All,12057,35,5 to 49,"FL, Hillsborough County"
"FL, Lee",2023,All,12071,16,5 to 49,"FL, Lee County"
"FL, Orange",2023,All,12095,15,5 to 49,"FL, Orange County"
"FL, Osceola",2023,All,12097,9,5 to 49,"FL, Osceola County"
"FL, Palm Beach",2023,All,12099,35,5 to 49,"FL, Palm Beach County"
"FL, Pinellas",2023,All,12103,6,5 to 49,"FL, Pinellas County"
"FL, Polk",2023,All,12105,9,5 to 49,"FL, Polk County"
"FL, St Lucie",2023,All,12111,8,5 to 49,"FL, St. Lucie County"
"FL, Sarasota",2023,All,12115,5,5 to 49,"FL, Sarasota County"
"FL, Volusia",2023,All,12127,5,5 to 49,"FL, Volusia County"
"GA, Fulton",2023,All,13121,7,5 to 49,"GA, Fulton County"
"GA, Gwinnett",2023,All,13135,10,5 to 49,"GA, Gwinnett County"
"IL, Cook",2023,All,17031,34,5 to 49,"IL, Cook County"
"IL, Du Page",2023,All,17043,5,5 to 49,"IL, DuPage County"
"KY, Jefferson",2023,All,21111,6,5 to 49,"KY, Jefferson County"
"LA, Orleans Parish",2023,All,22071,6,5 to 49,"LA, Orleans Parish"
"MD, Anne Arundel",2023,All,24003,5,5 to 49,"MD, Anne Arundel County"
"MD, Montgomery",2023,All,24031,8,5 to 49,"MD, Montgomery County"
"MA, Essex",2023,All,25009,8,5 to 49,"MA, Essex County"
"MA, Middlesex",2023,All,25017,21,5 to 49,"MA, Middlesex County"
