FullGeoName,Year,Travel status,County,Count,Legend,Notes
"FL, Clay",2020,All,12019,1 to 4,1 to 4,"FL, Clay County"
"FL, Duval",2020,All,12031,1 to 4,1 to 4,"FL, Duval County"
"FL, Hillsborough",2020,All,12057,1 to 4,1 to 4,"FL, Hillsborough County"
"FL, Orange",2020,All,12095,1 to 4,1 to 4,"FL, Orange County"
"FL, Palm Beach",2020,All,12099,1 to 4,1 to 4,"FL, Palm Beach County"
"FL, St Lucie",2020,All,12111,1 to 4,1 to 4,"FL, St. Lucie County"
"FL, Sarasota",2020,All,12115,1 to 4,1 to 4,"FL, Sarasota County"
"FL, Seminole",2020,All,12117,1 to 4,1 to 4,"FL, Seminole County"
"HI, Hawaii",2020,All,15001,1 to 4,1 to 4,"HI, Hawaii County"
"HI, Honolulu",2020,All,15003,1 to 4,1 to 4,"HI, Honolulu, City and County of"
"ID, Blaine",2020,All,16013,1 to 4,1 to 4,"ID, Blaine County"
"IL, Du Page",2020,All,17043,1 to 4,1 to 4,"IL, DuPage County"
"IL, Kane",2020,All,17089,1 to 4,1 to 4,"IL, Kane County"
"IL, Lake",2020,All,17097,1 to 4,1 to 4,"IL, Lake County"
"IL, Will",2020,All,17197,1 to 4,1 to 4,"IL, Will County"
"IN, Allen",2020,All,18003,1 to 4,1 to 4,"IN, Allen County"
"IN, Huntington",2020,All,18069,1 to 4,1 to 4,"IN, Huntington County"
"IN, Marion",2020,All,18097,1 to 4,1 to 4,"IN, Marion County"
"IA, Des Moines",2020,All,19057,1 to 4,1 to 4,"IA, Des Moines County"
"KS, Johnson",2020,All,20091,1 to 4,1 to 4,"KS, Johnson County"
"KS, Sedgwick",2020,All,20173,1 to 4,1 to 4,"KS, Sedgwick County"
"KY, Fayette",2020,All,21067,1 to 4,1 to 4,"KY, Fayette County"
"LA, Bossier Parish",2020,All,22015,1 to 4,1 to 4,"LA, Bossier Parish"
"LA, Evangeline Parish",2020,All,22039,1 to 4,1 to 4,"LA, Evangeline Parish"
"LA, Orleans Parish",2020,All,22071,1 to 4,1 to 4,"LA, Orleans Parish"
"MD, Baltimore",2020,All,24005,1 to 4,1 to 4,"MD, Baltimore County"
"MD, Howard",2020,All,24027,1 to 4,1 to 4,"MD, Howard County"
"MD, Montgomery",2020,All,24031,1 to 4,1 to 4,"MD, Montgomery County"
"MA, Essex",2020,All,25009,1 to 4,1 to 4,"MA, Essex County"
"MA, Norfolk",2020,All,25021,1 to 4,1 to 4,"MA, Norfolk County"
"MA, Plymouth",2020,All,25023,1 to 4,1 to 4,"MA, Plymouth County"
"MA, Suffolk",2020,All,25025,1 to 4,1 to 4,"MA, Suffolk County"
"MA, Worcester",2020,All,25027,1 to 4,1 to 4,"MA, Worcester County"
"MI, Clinton",2020,All,26037,1 to 4,1 to 4,"MI, Clinton County"
"MI, Muskegon",2020,All,26121,1 to 4,1 to 4,"MI, Muskegon County"
"MO, Johnson",2020,All,29101,1 to 4,1 to 4,"MO, Johnson County"
"MO, Newton",2020,All,29145,1 to 4,1 to 4,"MO, Newton County"
"MO, St Louis",2020,All,29189,1 to 4,1 to 4,"MO, St. Louis County"
"NE, Dodge",2020,All,31053,1 to 4,1 to 4,"NE, Dodge County"
"NE, Douglas",2020,All,31055,1 to 4,1 to 4,"NE, Douglas County"
"NE, Saline",2020,All,31151,1 to 4,1 to 4,"NE, Saline County"
"NV, Clark",2020,All,32003,1 to 4,1 to 4,"NV, Clark County"
"NV, Washoe",2020,All,32031,1 to 4,1 to 4,"NV, Washoe County"
"NH, Rockingham",2020,All,33015,1 to 4,1 to 4,"NH, Rockingham County"
"NJ, Hunterdon",2020,All,34019,1 to 4,1 to 4,"NJ, Hunterdon County"
"NJ, Somerset",2020,All,34035,1 to 4,1 to 4,"NJ, Somerset County"
"NM, Bernalillo",2020,All,35001,1 to 4,1 to 4,"NM, Bernalillo County"
"NY, Broome",2020,All,36007,1 to 4,1 to 4,"NY, Broome County"
"NY, Erie",2020,All,36029,1 to 4,1 to 4,"NY, Erie County"
"NY, Monroe",2020,All,36055,1 to 4,1 to 4,"NY, Monroe County"
"NY, Orange",2020,All,36071,1 to 4,1 to 4,"NY, Orange County"
"NY, Queens",2020,All,36081,1 to 4,1 to 4,"NY, Queens County"
"NY, Richmond",2020,All,36085,1 to 4,1 to 4,"NY, Richmond County"
"NY, Steuben",2020,All,36101,1 to 4,1 to 4,"NY, Steuben County"
"NC, Alamance",2020,All,37001,1 to 4,1 to 4,"NC, Alamance County"
"NC, Buncombe",2020,All,37021,1 to 4,1 to 4,"NC, Buncombe County"
"NC, Durham",2020,All,37063,1 to 4,1 to 4,"NC, Durham County"
"NC, Lee",2020,All,37105,1 to 4,1 to 4,"NC, Lee County"
"NC, Mecklenburg",2020,All,37119,1 to 4,1 to 4,"NC, Mecklenburg County"
"NC, Orange",2020,All,37135,1 to 4,1 to 4,"NC, Orange County"
"OH, Franklin",2020,All,39049,1 to 4,1 to 4,"OH, Franklin County"
"OH, Hamilton",2020,All,39061,1 to 4,1 to 4,"OH, Hamilton County"
"OK, Garfield",2020,All,40047,1 to 4,1 to 4,"OK, Garfield County"
"OK, Lincoln",2020,All,40081,1 to 4,1 to 4,"OK, Lincoln County"
"OR, Benton",2020,All,41003,1 to 4,1 to 4,"OR, Benton County"
"OR, Marion",2020,All,41047,1 to 4,1 to 4,"OR, Marion County"
"OR, Multnomah",2020,All,41051,1 to 4,1 to 4,"OR, Multnomah County"
"OR, Union",2020,All,41061,1 to 4,1 to 4,"OR, Union County"
"OR, Wasco",2020,All,41065,1 to 4,1 to 4,"OR, Wasco County"
"PA, Allegheny",2020,All,42003,1 to 4,1 to 4,"PA, Allegheny County"
"PA, Blair",2020,All,42013,1 to 4,1 to 4,"PA, Blair County"
"PA, Erie",2020,All,42049,1 to 4,1 to 4,"PA, Erie County"
"PA, Philadelphia",2020,All,42101,1 to 4,1 to 4,"PA, Philadelphia County"
"RI, Providence",2020,All,44007,1 to 4,1 to 4,"RI, Providence County"
"SC, Charleston",2020,All,45019,1 to 4,1 to 4,"SC, Charleston County"
"SC, Lexington",2020,All,45063,1 to 4,1 to 4,"SC, Lexington County"
"SD, Lincoln",2020,All,46083,1 to 4,1 to 4,"SD, Lincoln County"
"SD, Sully",2020,All,46119,1 to 4,1 to 4,"SD, Sully County"
"TN, Wilson",2020,All,47189,1 to 4,1 to 4,"TN, Wilson County"
"TX, Bastrop",2020,All,48021,1 to 4,1 to 4,"TX, Bastrop County"
"TX, Bexar",2020,All,48029,1 to 4,1 to 4,"TX, Bexar County"
"TX, Brazos",2020,All,48041,1 to 4,1 to 4,"TX, Brazos County"
"TX, Collin",2020,All,48085,1 to 4,1 to 4,"TX, Collin County"
"TX, Dallas",2020,All,48113,1 to 4,1 to 4,"TX, Dallas County"
"TX, Ector",2020,All,48135,1 to 4,1 to 4,"TX, Ector County"
"TX, Fort Bend",2020,All,48157,1 to 4,1 to 4,"TX, Fort Bend County"
"TX, Hays",2020,All,48209,1 to 4,1 to 4,"TX, Hays County"
"TX, Tarrant",2020,All,48439,1 to 4,1 to 4,"TX, Tarrant County"
"TX, Travis",2020,All,48453,1 to 4,1 to 4,"TX, Travis County"
"TX, Walker",2020,All,48471,1 to 4,1 to 4,"TX, Walker County"
"UT, Salt Lake",2020,All,49035,1 to 4,1 to 4,"UT, Salt Lake County"
"UT, Utah",2020,All,49049,1 to 4,1 to 4,"UT, Utah County"
"VA, Fairfax",2020,All,51059,1 to 4,1 to 4,"VA, Fairfax County"
"VA, Goochland",2020,All,51075,1 to 4,1 to 4,"VA, Goochland County"
"VA, Loudoun",2020,All,51107,1 to 4,1 to 4,"VA, Loudoun County"
"VA, Winchester City",2020,All,51840,1 to 4,1 to 4,"VA, Winchester, City of"
"WA, Chelan",2020,All,53007,1 to 4,1 to 4,"WA, Chelan County"
"WA, King",2020,All,53033,1 to 4,1 to 4,"WA, King County"
"WA, Snohomish",2020,All,53061,1 to 4,1 to 4,"WA, Snohomish County"
"WA, Walla Walla",2020,All,53071,1 to 4,1 to 4,"WA, Walla Walla County"
"WA, Yakima",2020,All,53077,1 to 4,1 to 4,"WA, Yakima County"
"WI, Clark",2020,All,55019,1 to 4,1 to 4,"WI, Clark County"
"WI, Dane",2020,All,55025,1 to 4,1 to 4,"WI, Dane County"
"WI, Milwaukee",2020,All,55079,1 to 4,1 to 4,"WI, Milwaukee County"
"WI, Portage",2020,All,55097,1 to 4,1 to 4,"WI, Portage County"
"WI, Racine",2020,All,55101,1 to 4,1 to 4,"WI, Racine County"
"WI, Waukesha",2020,All,55133,1 to 4,1 to 4,"WI, Waukesha County"
"GU, Guam",2020,All,66010,1 to 4,1 to 4,"GU, Guam"
"PR, Adjuntas",2020,All,72001,1 to 4,1 to 4,"PR, Adjuntas Municipality"
"PR, Aguada",2020,All,72003,1 to 4,1 to 4,"PR, Aguada Municipality"
"PR, Aguas Buenas",2020,All,72007,1 to 4,1 to 4,"PR, Aguas Buenas Municipality"
"PR, Aibonito",2020,All,72009,1 to 4,1 to 4,"PR, Aibonito Municipality"
"PR, Anasco",2020,All,72011,1 to 4,1 to 4,"PR, Anasco Municipality"
"PR, Arecibo",2020,All,72013,1 to 4,1 to 4,"PR, Arecibo Municipality"
"PR, Barceloneta",2020,All,72017,1 to 4,1 to 4,"PR, Barceloneta Municipality"
"PR, Camuy",2020,All,72027,1 to 4,1 to 4,"PR, Camuy Municipality"
"PR, Catano",2020,All,72033,1 to 4,1 to 4,"PR, Catano Municipality"
"PR, Coamo",2020,All,72043,1 to 4,1 to 4,"PR, Coamo Municipality"
"PR, Comerio",2020,All,72045,1 to 4,1 to 4,"PR, Comerio Municipality"
"PR, Corozal",2020,All,72047,1 to 4,1 to 4,"PR, Corozal Municipality"
"PR, Culebra",2020,All,72049,1 to 4,1 to 4,"PR, Culebra Municipality"
"PR, Fajardo",2020,All,72053,1 to 4,1 to 4,"PR, Fajardo Municipality"
"PR, Florida",2020,All,72054,1 to 4,1 to 4,"PR, Florida Municipality"
"PR, Hatillo",2020,All,72065,1 to 4,1 to 4,"PR, Hatillo Municipality"
"PR, Isabela",2020,All,72071,1 to 4,1 to 4,"PR, Isabela Municipality"
"PR, Juana Diaz",2020,All,72075,1 to 4,1 to 4,"PR, Juana Diaz Municipality"
"PR, Juncos",2020,All,72077,1 to 4,1 to 4,"PR, Juncos Municipality"
"PR, Loiza",2020,All,72087,1 to 4,1 to 4,"PR, Loiza Municipality"
"PR, Luquillo",2020,All,72089,1 to 4,1 to 4,"PR, Luquillo Municipality"
"PR, Manati",2020,All,72091,1 to 4,1 to 4,"PR, Manati Municipality"
"PR, Mayaguez",2020,All,72097,1 to 4,1 to 4,"PR, Mayaguez Municipality"
"PR, Morovis",2020,All,72101,1 to 4,1 to 4,"PR, Morovis Municipality"
"PR, Patillas",2020,All,72109,1 to 4,1 to 4,"PR, Patillas Municipality"
"PR, Quebradillas",2020,All,72115,1 to 4,1 to 4,"PR, Quebradillas Municipality"
"PR, Rincon",2020,All,72117,1 to 4,1 to 4,"PR, Rincon Municipality"
"PR, Sabana Grande",2020,All,72121,1 to 4,1 to 4,"PR, Sabana Grande Municipality"
"PR, Salinas",2020,All,72123,1 to 4,1 to 4,"PR, Salinas Municipality"
"PR, San German",2020,All,72125,1 to 4,1 to 4,"PR, San German Municipality"
"PR, San Lorenzo",2020,All,72129,1 to 4,1 to 4,"PR, San Lorenzo Municipality"
"PR, San Sabastian",2020,All,72131,1 to 4,1 to 4,"PR, San Sebastian Municipality"
"PR, Santa Isabel",2020,All,72133,1 to 4,1 to 4,"PR, Santa Isabel Municipality"
"PR, Utuado",2020,All,72141,1 to 4,1 to 4,"PR, Utuado Municipality"
"PR, Vega Alta",2020,All,72143,1 to 4,1 to 4,"PR, Vega Alta Municipality"
"PR, Vega Baja",2020,All,72145,1 to 4,1 to 4,"PR, Vega Baja Municipality"
"PR, Villalba",2020,All,72149,1 to 4,1 to 4,"PR, Villalba Municipality"
"PR, Yabucoa",2020,All,72151,1 to 4,1 to 4,"PR, Yabucoa Municipality"
"PR, Yauco",2020,All,72153,1 to 4,1 to 4,"PR, Yauco Municipality"
"CA, Alameda",2020,All,06001,5,5 to 49,"CA, Alameda County"
"CA, Los Angeles",2020,All,06037,25,5 to 49,"CA, Los Angeles County"
"CA, Orange",2020,All,06059,7,5 to 49,"CA, Orange County"
"CA, Santa Clara",2020,All,06085,7,5 to 49,"CA, Santa Clara County"
"CA, Sonoma",2020,All,06097,5,5 to 49,"CA, Sonoma County"
"FL, Broward",2020,All,12011,6,5 to 49,"FL, Broward County"
"FL, Miami-Dade",2020,All,12086,26,5 to 49,"FL, Miami-Dade County"
"IL, Cook",2020,All,17031,11,5 to 49,"IL, Cook County"
"NY, Bronx",2020,All,36005,9,5 to 49,"NY, Bronx County"
"NY, Kings",2020,All,36047,5,5 to 49,"NY, Kings County"
"NY, New York",2020,All,36061,10,5 to 49,"NY, New York County"
"NY, Westchester",2020,All,36119,6,5 to 49,"NY, Westchester County"
"TX, Cameron",2020,All,48061,6,5 to 49,"TX, Cameron County"
"TX, Harris",2020,All,48201,7,5 to 49,"TX, Harris County"
"TX, Hidalgo",2020,All,48215,20,5 to 49,"TX, Hidalgo County"
"TX, Webb",2020,All,48479,15,5 to 49,"TX, Webb County"
"PR, Caguas",2020,All,72025,24,5 to 49,"PR, Caguas Municipality"
"PR, Canovanas",2020,All,72029,15,5 to 49,"PR, Canovanas Municipality"
"PR, Dorado",2020,All,72051,6,5 to 49,"PR, Dorado Municipality"
"PR, Guayama",2020,All,72057,7,5 to 49,"PR, Guayama Municipality"
"PR, Guaynabo",2020,All,72061,32,5 to 49,"PR, Guaynabo Municipality"
"PR, Gurabo",2020,All,72063,5,5 to 49,"PR, Gurabo Municipality"
"PR, Humacao Municipality",2020,All,72069,7,5 to 49,"PR, Humacao Municipality"
"PR, Las Piedras",2020,All,72085,8,5 to 49,"PR, Las Piedras Municipality"
"PR, Naranjito",2020,All,72105,10,5 to 49,"PR, Naranjito Municipality"
"PR, Ponce",2020,All,72113,7,5 to 49,"PR, Ponce Municipality"
"PR, Rio Grande",2020,All,72119,18,5 to 49,"PR, Rio Grande Municipality"
"PR, Toa Alta",2020,All,72135,8,5 to 49,"PR, Toa Alta Municipality"
"PR, Toa Baja",2020,All,72137,24,5 to 49,"PR, Toa Baja Municipality"
"PR, Trujillo Alto",2020,All,72139,36,5 to 49,"PR, Trujillo Alto Municipality"
"FL, Monroe",2020,All,12087,65,50 to 249,"FL, Monroe County"
,2020,All,64060,50,50 to 249,"FM, Yap"
,2020,All,70001,70,50 to 249,"PW, Unk"
"PR, Bayamon",2020,All,72021,54,50 to 249,"PR, Bayamon Municipality"
"PR, Carolina",2020,All,72031,58,50 to 249,"PR, Carolina Municipality"
"PR, San Juan",2020,All,72127,380,250+,"PR, San Juan Municipality"
