FullGeoName,Year,Travel status,County,Count,Legend,Notes
"TX, Travis",2019,All,48453,7,5 to 49,"TX, Travis County"
"UT, Salt Lake",2019,All,49035,8,5 to 49,"UT, Salt Lake County"
"VA, Fairfax",2019,All,51059,6,5 to 49,"VA, Fairfax County"
"VA, Loudoun",2019,All,51107,8,5 to 49,"VA, Loudoun County"
"WA, King",2019,All,53033,8,5 to 49,"WA, King County"
"WI, Milwaukee",2019,All,55079,6,5 to 49,"WI, Milwaukee County"
"GU, Guam",2019,All,66010,22,5 to 49,"GU, Guam"
"PR, Canovanas",2019,All,72029,6,5 to 49,"PR, Canovanas Municipality"
"PR, Carolina",2019,All,72031,12,5 to 49,"PR, Carolina Municipality"
"PR, San Juan",2019,All,72127,34,5 to 49,"PR, San Juan Municipality"
"CA, Los Angeles",2019,All,06037,55,50 to 249,"CA, Los Angeles County"
"FL, Miami-Dade",2019,All,12086,235,50 to 249,"FL, Miami-Dade County"
