FullGeoName,Year,Travel status,County,Count,Legend,Notes
"PR, Arroyo",2022,All,72015,1 to 4,1 to 4,"PR, Arroyo Municipality"
"PR, Barranquitas",2022,All,72019,1 to 4,1 to 4,"PR, Barranquitas Municipality"
"PR, Canovanas",2022,All,72029,1 to 4,1 to 4,"PR, Canovanas Municipality"
"PR, Ceiba",2022,All,72037,1 to 4,1 to 4,"PR, Ceiba Municipality"
"PR, Ciales Municipality",2022,All,72039,1 to 4,1 to 4,"PR, Ciales Municipality"
"PR, Cidra",2022,All,72041,1 to 4,1 to 4,"PR, Cidra Municipality"
"PR, Florida",2022,All,72054,1 to 4,1 to 4,"PR, Florida Municipality"
"PR, Guayama",2022,All,72057,1 to 4,1 to 4,"PR, Guayama Municipality"
"PR, Guayanilla",2022,All,72059,1 to 4,1 to 4,"PR, Guayanilla Municipality"
"PR, Isabela",2022,All,72071,1 to 4,1 to 4,"PR, Isabela Municipality"
"PR, Jayuya",2022,All,72073,1 to 4,1 to 4,"PR, Jayuya Municipality"
"PR, Lares",2022,All,72081,1 to 4,1 to 4,"PR, Lares Municipality"
"PR, Las Marias",2022,All,72083,1 to 4,1 to 4,"PR, Las Marias Municipality"
"PR, Las Piedras",2022,All,72085,1 to 4,1 to 4,"PR, Las Piedras Municipality"
"PR, Manati",2022,All,72091,1 to 4,1 to 4,"PR, Manati Municipality"
"PR, Maricao",2022,All,72093,1 to 4,1 to 4,"PR, Maricao Municipality"
"PR, Moca",2022,All,72099,1 to 4,1 to 4,"PR, Moca Municipality"
"PR, Nabuabo",2022,All,72103,1 to 4,1 to 4,"PR, Naguabo Municipality"
"PR, Penuelas",2022,All,72111,1 to 4,1 to 4,"PR, Penuelas Municipality"
"PR, Quebradillas",2022,All,72115,1 to 4,1 to 4,"PR, Quebradillas Municipality"
"PR, Sabana Grande",2022,All,72121,1 to 4,1 to 4,"PR, Sabana Grande Municipality"
"PR, Salinas",2022,All,72123,1 to 4,1 to 4,"PR, Salinas Municipality"
"PR, San Lorenzo",2022,All,72129,1 to 4,1 to 4,"PR, San Lorenzo Municipality"
"PR, Santa Isabel",2022,All,72133,1 to 4,1 to 4,"PR, Santa Isabel Municipality"
"PR, Vega Alta",2022,All,72143,1 to 4,1 to 4,"PR, Vega Alta Municipality"
"AZ, Maricopa",2022,All,04013,13,5 to 49,"AZ, Maricopa County"
"CA, Alameda",2022,All,06001,12,5 to 49,"CA, Alameda County"
"CA, Los Angeles",2022,All,06037,35,5 to 49,"CA, Los Angeles County"
"CA, Orange",2022,All,06059,6,5 to 49,"CA, Orange County"
"CA, Sacramento",2022,All,06067,6,5 to 49,"CA, Sacramento County"
"CA, San Diego",2022,All,06073,14,5 to 49,"CA, San Diego County"
"CA, San Francisco",2022,All,06075,6,5 to 49,"CA, San Francisco, City and County of"
"CA, San Mateo",2022,All,06081,7,5 to 49,"CA, San Mateo County"
"CA, Santa Clara",2022,All,06085,17,5 to 49,"CA, Santa Clara County"
"DC, Washington",2022,All,11001,5,5 to 49,"DC, District of Columbia"
"FL, Collier",2022,All,12021,13,5 to 49,"FL, Collier County"
"FL, Duval",2022,All,12031,9,5 to 49,"FL, Duval County"
"FL, Lee",2022,All,12071,29,5 to 49,"FL, Lee County"
"FL, Orange",2022,All,12095,14,5 to 49,"FL, Orange County"
"FL, Osceola",2022,All,12097,5,5 to 49,"FL, Osceola County"
"FL, Palm Beach",2022,All,12099,29,5 to 49,"FL, Palm Beach County"
"FL, Pinellas",2022,All,12103,7,5 to 49,"FL, Pinellas County"
"FL, Polk",2022,All,12105,8,5 to 49,"FL, Polk County"
"FL, St Lucie",2022,All,12111,8,5 to 49,"FL, St. Lucie County"
"FL, Sarasota",2022,All,12115,5,5 to 49,"FL, Sarasota County"
"IL, Cook",2022,All,17031,9,5 to 49,"IL, Cook County"
"MA, Essex",2022,All,25009,8,5 to 49,"MA, Essex County"
"MA, Middlesex",2022,All,25017,8,5 to 49,"MA, Middlesex County"
"MA, Suffolk",2022,All,25025,8,5 to 49,"MA, Suffolk County"
"NJ, Hudson",2022,All,34017,8,5 to 49,"NJ, Hudson County"
"NJ, Middlesex",2022,All,34023,7,5 to 49,"NJ, Middlesex County"
"NJ, Union",2022,All,34039,8,5 to 49,"NJ, Union County"
"NY, Bronx",2022,All,36005,17,5 to 49,"NY, Bronx County"
"NY, Kings",2022,All,36047,10,5 to 49,"NY, Kings County"
"NY, Nassau",2022,All,36059,7,5 to 49,"NY, Nassau County"
"NY, New York",2022,All,36061,15,5 to 49,"NY, New York County"
"NY, Queens",2022,All,36081,18,5 to 49,"NY, Queens County"
"NY, Suffolk",2022,All,36103,5,5 to 49,"NY, Suffolk County"
"TX, Dallas",2022,All,48113,13,5 to 49,"TX, Dallas County"
"TX, Harris",2022,All,48201,9,5 to 49,"TX, Harris County"
"TX, Travis",2022,All,48453,7,5 to 49,"TX, Travis County"
"VA, Fairfax",2022,All,51059,5,5 to 49,"VA, Fairfax County"
"VA, Prince William",2022,All,51153,5,5 to 49,"VA, Prince William County"
"WA, King",2022,All,53033,11,5 to 49,"WA, King County"
"WI, Dane",2022,All,55025,5,5 to 49,"WI, Dane County"
"PR, Aguadilla",2022,All,72005,15,5 to 49,"PR, Aguadilla Municipality"
"PR, Aguas Buenas",2022,All,72007,6,5 to 49,"PR, Aguas Buenas Municipality"
"PR, Anasco",2022,All,72011,6,5 to 49,"PR, Anasco Municipality"
"PR, Arecibo",2022,All,72013,31,5 to 49,"PR, Arecibo Municipality"
"PR, Barceloneta",2022,All,72017,6,5 to 49,"PR, Barceloneta Municipality"
"PR, Cabo Rojo",2022,All,72023,15,5 to 49,"PR, Cabo Rojo Municipality"
"PR, Caguas",2022,All,72025,43,5 to 49,"PR, Caguas Municipality"
"PR, Camuy",2022,All,72027,16,5 to 49,"PR, Camuy Municipality"
"PR, Carolina",2022,All,72031,18,5 to 49,"PR, Carolina Municipality"
"PR, Catano",2022,All,72033,43,5 to 49,"PR, Catano Municipality"
"PR, Comerio",2022,All,72045,5,5 to 49,"PR, Comerio Municipality"
"PR, Corozal",2022,All,72047,48,5 to 49,"PR, Corozal Municipality"
"PR, Dorado",2022,All,72051,8,5 to 49,"PR, Dorado Municipality"
"PR, Guaynabo",2022,All,72061,32,5 to 49,"PR, Guaynabo Municipality"
"PR, Gurabo",2022,All,72063,5,5 to 49,"PR, Gurabo Municipality"
"PR, Hatillo",2022,All,72065,27,5 to 49,"PR, Hatillo Municipality"
"PR, Hormigueros",2022,All,72067,7,5 to 49,"PR, Hormigueros Municipality"
"PR, Humacao Municipality",2022,All,72069,14,5 to 49,"PR, Humacao Municipality"
"PR, Juncos",2022,All,72077,10,5 to 49,"PR, Juncos Municipality"
"PR, Lajas",2022,All,72079,16,5 to 49,"PR, Lajas Municipality"
"PR, Morovis",2022,All,72101,7,5 to 49,"PR, Morovis Municipality"
"PR, Naranjito",2022,All,72105,15,5 to 49,"PR, Naranjito Municipality"
"PR, Orocovis",2022,All,72107,13,5 to 49,"PR, Orocovis Municipality"
"PR, Ponce",2022,All,72113,10,5 to 49,"PR, Ponce Municipality"
"PR, Rio Grande",2022,All,72119,9,5 to 49,"PR, Rio Grande Municipality"
"PR, San German",2022,All,72125,9,5 to 49,"PR, San German Municipality"
"PR, San Sabastian",2022,All,72131,8,5 to 49,"PR, San Sebastian Municipality"
"PR, Toa Alta",2022,All,72135,34,5 to 49,"PR, Toa Alta Municipality"
"PR, Toa Baja",2022,All,72137,23,5 to 49,"PR, Toa Baja Municipality"
"PR, Trujillo Alto",2022,All,72139,8,5 to 49,"PR, Trujillo Alto Municipality"
"PR, Utuado",2022,All,72141,8,5 to 49,"PR, Utuado Municipality"
"PR, Vega Baja",2022,All,72145,6,5 to 49,"PR, Vega Baja Municipality"
"PR, Yauco",2022,All,72153,8,5 to 49,"PR, Yauco Municipality"
"FL, Broward",2022,All,12011,59,50 to 249,"FL, Broward County"
"FL, Hillsborough",2022,All,12057,80,50 to 249,"FL, Hillsborough County"
"PR, Bayamon",2022,All,72021,190,50 to 249,"PR, Bayamon Municipality"
"PR, Mayaguez",2022,All,72097,110,50 to 249,"PR, Mayaguez Municipality"
"PR, San Juan",2022,All,72127,84,50 to 249,"PR, San Juan Municipality"
"FL, Miami-Dade",2022,All,12086,686,250+,"FL, Miami-Dade County"
